receipt_id,execution_id,trip_plan_id,trip_no,tanker_number,delivery_point,ack_date,chamber,qty_litres,qty_kgs,fat_pct,snf_pct,kg_fat,kg_snf,temperature,description
4151,1474,2388,15,AP07TJ2180,Balaji Dairy,2026-08-05,BC,6465.73,6650.0033,4.220,8.130,280.6301,540.6453,,
4149,1474,2388,15,AP07TJ2180,Balaji Dairy,2026-08-05,FC,7340.79,7550.0025,5.900,8.730,445.4501,659.1152,,
4150,1474,2388,15,AP07TJ2180,Balaji Dairy,2026-08-05,MC,,,,,,,,
4148,1469,2389,16,AP03TE9069,Balaji Dairy,2026-08-05,BC,1944.58,2000.0005,7.610,9.000,152.2000,180.0000,,
4146,1469,2389,16,AP03TE9069,Balaji Dairy,2026-08-05,FC,3062.71,3149.9972,4.190,8.330,131.9849,262.3948,,
4147,1469,2389,16,AP03TE9069,Balaji Dairy,2026-08-05,MC,1234.81,1270.0021,7.400,8.920,93.9802,113.2842,,
4238,1466,2393,17,TN52Q9387,Balaji Dairy,2026-08-05,BC,10082.64,10369.9952,3.880,8.090,402.3558,838.9326,,
4236,1466,2393,17,TN52Q9387,Balaji Dairy,2026-08-05,FC,9275.64,9539.9957,3.980,8.160,379.6918,778.4637,,
4237,1466,2393,17,TN52Q9387,Balaji Dairy,2026-08-05,MC,,,,,,,,
4124,1468,2390,18,AP07TN0549,Balaji Dairy,2026-08-05,BC,9985.42,10270.0045,4.180,8.180,429.2862,840.0864,,
4122,1468,2390,18,AP07TN0549,Balaji Dairy,2026-08-05,FC,5969.86,6140.0010,4.020,8.080,246.8280,496.1121,,
4123,1468,2390,18,AP07TN0549,Balaji Dairy,2026-08-05,MC,,,,,,,,
4214,1475,2391,19,AP03TE2079,Balaji Dairy,2026-08-05,BC,10131.26,10420.0009,3.720,8.230,387.6240,857.5661,,
4212,1475,2391,19,AP03TE2079,Balaji Dairy,2026-08-05,FC,7574.14,7790.0030,4.510,8.150,351.3291,634.8852,,
4213,1475,2391,19,AP03TE2079,Balaji Dairy,2026-08-05,MC,,,,,,,,
4145,1467,2392,20,AP03TF2538,Balaji Dairy,2026-08-05,BC,8740.88,8989.9951,3.910,8.040,351.5088,722.7956,,
4143,1467,2392,20,AP03TF2538,Balaji Dairy,2026-08-05,FC,7243.56,7450.0015,3.850,7.920,286.8251,590.0401,,
4144,1467,2392,20,AP03TF2538,Balaji Dairy,2026-08-05,MC,4278.07,4399.9950,3.880,8.090,170.7198,355.9596,,
4356,1450,2394,21,AP03TE6599,Balaji Dairy,2026-08-04,BC,7068.55,7270.0037,4.050,8.270,294.4351,601.2293,,
4357,1450,2394,21,AP03TE6599,Balaji Dairy,2026-08-04,FC,7078.27,7280.0007,4.080,8.300,297.0240,604.2401,,
4358,1450,2394,21,AP03TE6599,Balaji Dairy,2026-08-04,MC,6864.37,7060.0045,4.070,8.250,287.3422,582.4504,,
4275,1489,2395,22,TN28BZ3247,S K A Dairy,2026-08-05,BC,,,,,,,,
4276,1489,2395,22,TN28BZ3247,S K A Dairy,2026-08-05,FC,17053.96,17539.9979,4.100,8.350,719.1399,1464.5898,,
4277,1489,2395,22,TN28BZ3247,S K A Dairy,2026-08-05,MC,,,,,,,,
4097,1490,2396,23,TN28BB2353,S K A Dairy,2026-08-05,BC,10136.12,10424.9994,4.000,8.330,417.0000,868.4025,5,
4095,1490,2396,23,TN28BB2353,S K A Dairy,2026-08-05,FC,9193.00,9455.0005,4.100,8.350,387.6550,789.4925,5,
4096,1490,2396,23,TN28BB2353,S K A Dairy,2026-08-05,MC,,,,,,,,
4085,1455,2397,24,AP03TC7799,S K A Dairy,2026-08-04,BC,9761.79,10040.0010,3.800,8.160,381.5200,819.2641,5,
4083,1455,2397,24,AP03TC7799,S K A Dairy,2026-08-04,FC,7938.75,8165.0044,3.700,8.010,302.1052,654.0169,5,
4084,1455,2397,24,AP03TC7799,S K A Dairy,2026-08-04,MC,,,,,,,,
4184,1452,2398,25,TN28BA2919,S K A Dairy,2026-08-05,BC,,,,,,,,
4182,1452,2398,25,TN28BA2919,S K A Dairy,2026-08-05,FC,,,,,,,,
4183,1452,2398,25,TN28BA2919,S K A Dairy,2026-08-05,MC,17880.41,18390.0017,4.000,8.330,735.6001,1531.8871,5.0,fc bc singel vaymnent
4103,1453,2399,26,TN863039,S K A Dairy,2026-08-05,BC,7029.65,7229.9950,4.000,8.450,289.1998,610.9346,5,
4101,1453,2399,26,TN863039,S K A Dairy,2026-08-05,FC,5789.99,5955.0047,4.000,8.330,238.2002,496.0519,5,
4102,1453,2399,26,TN863039,S K A Dairy,2026-08-05,MC,6115.70,6289.9975,4.000,8.330,251.5999,523.9568,5,
4223,1491,2400,27,AP03TE9419,Balaji Dairy,2026-08-05,BC,8925.62,9180.0002,4.260,8.520,391.0680,782.1360,,
4221,1491,2400,27,AP03TE9419,Balaji Dairy,2026-08-05,FC,7087.99,7289.9977,4.160,8.640,303.2639,629.8558,,
4222,1491,2400,27,AP03TE9419,Balaji Dairy,2026-08-05,MC,4200.29,4319.9983,4.180,8.490,180.5759,366.7679,,
4157,1492,2401,28,TN24AB6599,Balaji Dairy,2026-08-05,BC,7126.88,7329.9961,5.020,8.630,367.9658,632.5787,,
4155,1492,2401,28,TN24AB6599,Balaji Dairy,2026-08-05,FC,5940.69,6109.9997,4.320,8.550,263.9520,522.4050,,
4156,1492,2401,28,TN24AB6599,Balaji Dairy,2026-08-05,MC,,,,,,,,
4229,1451,2402,29,TS07UL3304,NARMUL,2026-08-05,BC,7510.94,7725.0018,4.300,8.260,332.1751,638.0851,4.0,
4227,1451,2402,29,TS07UL3304,NARMUL,2026-08-05,FC,5405.93,5559.9990,4.300,8.390,239.0800,466.4839,4.0,
4228,1451,2402,29,TS07UL3304,NARMUL,2026-08-05,MC,,,,,,,,
4208,1488,2403,30,AP03TE5050,Balaji Dairy,2026-08-05,BC,11949.44,12289.9990,4.230,8.270,519.8670,1016.3829,,
4206,1488,2403,30,AP03TE5050,Balaji Dairy,2026-08-05,FC,11035.49,11350.0015,4.260,8.280,483.5101,939.7801,,
4207,1488,2403,30,AP03TE5050,Balaji Dairy,2026-08-05,MC,,,,,,,,
4253,1493,2404,31,RJ32GB7005,S K A Dairy,2026-08-05,BC,,,,,,,,
4251,1493,2404,31,RJ32GB7005,S K A Dairy,2026-08-05,FC,29581.92,30425.0047,4.100,8.220,1247.4252,2500.9354,,
4252,1493,2404,31,RJ32GB7005,S K A Dairy,2026-08-05,MC,,,,,,,,
4220,1487,2405,32,AP03TE5533,Balaji Dairy,2026-08-05,BC,10082.64,10369.9952,4.190,8.350,434.5028,865.8946,,
4218,1487,2405,32,AP03TE5533,Balaji Dairy,2026-08-05,FC,8565.87,8809.9973,4.190,8.200,369.1389,722.4198,,
4219,1487,2405,32,AP03TE5533,Balaji Dairy,2026-08-05,MC,,,,,,,,
4154,1478,2406,33,AP39WM0723,Balaji Dairy,2026-08-05,BC,14934.37,15359.9995,4.070,8.200,625.1520,1259.5200,,
4152,1478,2406,33,AP39WM0723,Balaji Dairy,2026-08-05,FC,11560.53,11890.0051,4.150,8.150,493.4352,969.0354,,
4153,1478,2406,33,AP39WM0723,Balaji Dairy,2026-08-05,MC,,,,,,,,
4232,1476,2407,34,TN30CL2599,Balaji Dairy,2026-08-05,BC,11307.73,11630.0003,3.760,8.110,437.2880,943.1930,,
4230,1476,2407,34,TN30CL2599,Balaji Dairy,2026-08-05,FC,14000.97,14399.9976,4.220,8.080,607.6799,1163.5198,,
4231,1476,2407,34,TN30CL2599,Balaji Dairy,2026-08-05,MC,,,,,,,,
4278,1479,2408,35,AP39WB9499,Balaji Dairy,2026-08-05,BC,11784.15,12120.0000,3.890,8.170,471.4680,990.2040,,
4279,1479,2408,35,AP39WB9499,Balaji Dairy,2026-08-05,FC,11706.37,12040.0000,4.080,8.150,491.2320,981.2600,,
4280,1479,2408,35,AP39WB9499,Balaji Dairy,2026-08-05,MC,,,,,,,,
4106,1454,2409,36,TN24AR2944,S K A Dairy,2026-08-05,BC,9786.10,10065.0039,3.800,8.280,382.4701,833.3823,5,
4104,1454,2409,36,TN24AR2944,S K A Dairy,2026-08-05,FC,9990.28,10275.0030,3.800,8.280,390.4501,850.7702,5,
4105,1454,2409,36,TN24AR2944,S K A Dairy,2026-08-05,MC,,,,,,,,
4190,1477,2410,37,TN86B1591,S K A Dairy,2026-08-05,BC,,,,,,,,
4188,1477,2410,37,TN86B1591,S K A Dairy,2026-08-05,FC,,,,,,,,
4189,1477,2410,37,TN86B1591,S K A Dairy,2026-08-05,MC,19863.88,20430.0006,3.900,8.180,796.7700,1671.1740,,fc bc single vayment
4944,1484,2411,38,TG12T4949,Balaji Dairy,2026-08-05,BC,12630.04,12989.9961,4.060,8.140,527.3938,1057.3857,,
4945,1484,2411,38,TG12T4949,Balaji Dairy,2026-08-05,FC,14477.39,14889.9956,3.990,8.260,594.1108,1229.9136,,
4946,1484,2411,38,TG12T4949,Balaji Dairy,2026-08-05,MC,,,,,,,,
4112,1448,2412,39,AP39WE8054,Balaji Dairy,2026-08-05,BC,3859.99,3969.9997,4.400,8.340,174.6800,331.0980,,
4110,1448,2412,39,AP39WE8054,Balaji Dairy,2026-08-05,FC,10520.18,10820.0051,3.870,8.260,418.7342,893.7324,,
4111,1448,2412,39,AP39WE8054,Balaji Dairy,2026-08-05,MC,,,,,,,,
4259,1483,2413,40,TN24BC6019,S K A Dairy,2026-08-05,BC,11570.25,11900.0021,3.800,8.160,452.2001,971.0402,,
4257,1483,2413,40,TN24BC6019,S K A Dairy,2026-08-05,FC,9776.37,10054.9965,3.900,8.180,392.1449,822.4987,,
4258,1483,2413,40,TN24BC6019,S K A Dairy,2026-08-05,MC,,,,,,,,
4244,1481,2414,41,TA10UB8643,ARVAIS Dairy(HYD),2026-08-05,BC,,,,,,,,
4242,1481,2414,41,TA10UB8643,ARVAIS Dairy(HYD),2026-08-05,FC,2197.37,2259.9950,4.600,8.330,103.9598,188.2576,,
4243,1481,2414,41,TA10UB8643,ARVAIS Dairy(HYD),2026-08-05,MC,,,,,,,,
4175,1482,2415,42,SALE TANKER,Milma Plant,2026-08-05,BC,,,,,,,,
4173,1482,2415,42,SALE TANKER,Milma Plant,2026-08-05,FC,14914.92,15339.9952,4.100,8.469,628.9398,1299.1442,,
4174,1482,2415,42,SALE TANKER,Milma Plant,2026-08-05,MC,,,,,,,,
4181,1495,2460,43,SALE TANKER,Milma Plant,2026-08-05,BC,,,,,,,,
4179,1495,2460,43,SALE TANKER,Milma Plant,2026-08-05,FC,14963.54,15390.0009,4.000,8.450,615.6000,1300.4551,,
4180,1495,2460,43,SALE TANKER,Milma Plant,2026-08-05,MC,,,,,,,,
4187,1486,2417,44,SALE TANKER,Milma Plant,2026-08-05,BC,,,,,,,,
4185,1486,2417,44,SALE TANKER,Milma Plant,2026-08-05,FC,15313.56,15749.9965,3.900,8.180,614.2499,1288.3497,,
4186,1486,2417,44,SALE TANKER,Milma Plant,2026-08-05,MC,,,,,,,,
4193,1480,2418,45,SALE TANKER,Milma Plant,2026-08-05,BC,,,,,,,,
4191,1480,2418,45,SALE TANKER,Milma Plant,2026-08-05,FC,14720.47,15140.0034,4.000,8.450,605.6001,1279.3303,,
4192,1480,2418,45,SALE TANKER,Milma Plant,2026-08-05,MC,,,,,,,,
4301,1501,2419,1,TN76AL9919,Balaji Dairy,2026-08-06,BC,10286.83,10580.0000,4.000,8.140,423.2000,861.2120,,
4299,1501,2419,1,TN76AL9919,Balaji Dairy,2026-08-06,FC,8663.10,8910.0000,3.980,8.140,354.6180,725.2740,,
4300,1501,2419,1,TN76AL9919,Balaji Dairy,2026-08-06,MC,,,,,,,,
4394,1502,2420,2,AP39UN4344,Bathalapalli ,2026-08-06,BC,5396.21,5550.0010,4.100,8.100,227.5500,449.5501,,
4392,1502,2420,2,AP39UN4344,Bathalapalli ,2026-08-06,FC,1759.84,1810.0000,6.600,8.750,119.4600,158.3750,,
4393,1502,2420,2,AP39UN4344,Bathalapalli ,2026-08-06,MC,,,,,,,,
4268,1503,2421,3,TN24BD4749,Balaji Dairy,2026-08-05,BC,12328.63,12679.9960,3.920,8.140,497.0558,1032.1517,,
4266,1503,2421,3,TN24BD4749,Balaji Dairy,2026-08-05,FC,10841.03,11149.9994,4.090,8.110,456.0350,904.2649,,
4267,1503,2421,3,TN24BD4749,Balaji Dairy,2026-08-05,MC,,,,,,,,
4329,1504,2422,4,AP39TK3377,Balaji Dairy,2026-08-06,BC,10578.51,10879.9975,3.840,8.100,417.7919,881.2798,,
4330,1504,2422,4,AP39TK3377,Balaji Dairy,2026-08-06,FC,8575.60,8820.0046,3.960,8.150,349.2722,718.8304,,
4331,1504,2422,4,AP39TK3377,Balaji Dairy,2026-08-06,MC,,,,,,,,
4370,1505,2423,5,AP31TF6368,Balaji Dairy,2026-08-06,BC,7156.05,7360.0000,3.980,8.120,292.9280,597.6320,,
4368,1505,2423,5,AP31TF6368,Balaji Dairy,2026-08-06,FC,7097.72,7300.0000,3.920,8.080,286.1600,589.8400,,
4369,1505,2423,5,AP31TF6368,Balaji Dairy,2026-08-06,MC,6378.22,6560.0000,3.810,8.080,249.9360,530.0480,,
4334,1506,2424,6,AP39WE8054,Balaji Dairy,2026-08-06,BC,6047.64,6220.0000,3.790,8.080,235.7380,502.5760,,
4332,1506,2424,6,AP39WE8054,Balaji Dairy,2026-08-06,FC,10597.96,10900.0000,4.130,8.110,450.1700,883.9900,,
4333,1506,2424,6,AP39WE8054,Balaji Dairy,2026-08-06,MC,,,,,,,,
4361,1507,2425,7,TN28BF6792,Balaji Dairy,2026-08-06,BC,10209.04,10500.0000,3.810,8.090,400.0500,849.4500,,
4359,1507,2425,7,TN28BF6792,Balaji Dairy,2026-08-06,FC,8799.22,9050.0000,3.780,8.010,342.0900,724.9050,,
4360,1507,2425,7,TN28BF6792,Balaji Dairy,2026-08-06,MC,,,,,,,,
4476,1508,2426,8,AP39WB9499,Balaji Dairy,2026-08-05,BC,11745.26,12079.9999,4.080,8.250,492.8640,996.6000,,
4477,1508,2426,8,AP39WB9499,Balaji Dairy,2026-08-05,FC,11463.30,11790.0041,3.970,8.370,468.0632,986.8233,,
4478,1508,2426,8,AP39WB9499,Balaji Dairy,2026-08-05,MC,,,,,,,,
4424,1510,2427,9,TN28BA2919,Balaji Dairy,2026-08-06,BC,,,,,,,,
4422,1510,2427,9,TN28BA2919,Balaji Dairy,2026-08-06,FC,18983.96,19525.0000,3.900,8.300,761.4750,1620.5750,,
4423,1510,2427,9,TN28BA2919,Balaji Dairy,2026-08-06,MC,,,,,,,,
4304,1511,2428,10,AP03TE5888,Balaji Dairy,2026-08-06,BC,8118.62,8350.0000,4.060,8.220,339.0100,686.3700,,
4302,1511,2428,10,AP03TE5888,Balaji Dairy,2026-08-06,FC,13174.53,13550.0000,4.060,8.270,550.1300,1120.5850,,
4303,1511,2428,10,AP03TE5888,Balaji Dairy,2026-08-06,MC,,,,,,,,
4343,1509,2429,11,AP39WE4161,Balaji Dairy,2026-08-06,BC,11628.59,11960.0000,4.060,8.200,485.5760,980.7200,,
4341,1509,2429,11,AP39WE4161,Balaji Dairy,2026-08-06,FC,8857.56,9110.0000,4.180,8.320,380.7980,757.9520,,
4342,1509,2429,11,AP39WE4161,Balaji Dairy,2026-08-06,MC,,,,,,,,
4367,1512,2430,12,AP07TN0549,Balaji Dairy,2026-08-06,BC,9975.69,10260.0000,4.080,8.250,418.6080,846.4500,,
4365,1512,2430,12,AP07TN0549,Balaji Dairy,2026-08-06,FC,9577.05,9850.0000,4.070,8.210,400.8950,808.6850,,
4366,1512,2430,12,AP07TN0549,Balaji Dairy,2026-08-06,MC,,,,,,,,
4355,1513,2431,13,TN25BB1990,Balaji Dairy,2026-08-06,BC,5085.08,5230.0000,4.260,8.160,222.7980,426.7680,,
4353,1513,2431,13,TN25BB1990,Balaji Dairy,2026-08-06,FC,5094.80,5240.0000,5.420,8.490,284.0080,444.8760,,
4354,1513,2431,13,TN25BB1990,Balaji Dairy,2026-08-06,MC,3743.32,3850.0000,5.790,8.690,222.9150,334.5650,,
4265,1514,2432,14,TN34AC5878,Balaji Dairy,2026-08-05,BC,3198.83,3289.9967,7.750,9.270,254.9747,304.9827,,
4263,1514,2432,14,TN34AC5878,Balaji Dairy,2026-08-05,FC,3315.51,3410.0020,4.110,8.300,140.1511,283.0302,,
4264,1514,2432,14,TN34AC5878,Balaji Dairy,2026-08-05,MC,,,,,,,,
4352,1515,2434,15,AP26TF4985,Balaji Dairy,2026-08-06,BC,11657.75,11990.0000,3.870,8.140,464.0130,975.9860,,
4350,1515,2434,15,AP26TF4985,Balaji Dairy,2026-08-06,FC,8915.90,9170.0000,3.910,8.170,358.5470,749.1890,,
4351,1515,2434,15,AP26TF4985,Balaji Dairy,2026-08-06,MC,,,,,,,,
4406,1516,2433,16,AP03TA8424,S K A Dairy,2026-08-06,BC,7569.28,7785.0000,3.800,8.160,295.8300,635.2560,,
4404,1516,2433,16,AP03TA8424,S K A Dairy,2026-08-06,FC,7647.06,7865.0000,3.900,8.180,306.7350,643.3570,,
4405,1516,2433,16,AP03TA8424,S K A Dairy,2026-08-06,MC,7656.78,7875.0010,3.800,8.160,299.2500,642.6001,,
4415,1517,2435,17,AP03TC7799,S K A Dairy,2026-08-06,BC,9834.71,10115.0010,4.100,8.350,414.7150,844.6026,,
4413,1517,2435,17,AP03TC7799,S K A Dairy,2026-08-06,FC,7632.47,7850.0000,4.000,8.330,314.0000,653.9050,,
4414,1517,2435,17,AP03TC7799,S K A Dairy,2026-08-06,MC,,,,,,,,
4421,1518,2436,18,TN24AR2944,S K A Dairy,2026-08-06,BC,9669.42,9945.0030,4.100,8.350,407.7451,830.4078,,
4419,1518,2436,18,TN24AR2944,S K A Dairy,2026-08-06,FC,10043.75,10330.0000,4.100,8.350,423.5300,862.5550,,
4420,1518,2436,18,TN24AR2944,S K A Dairy,2026-08-06,MC,,,,,,,,
4403,1519,2437,19,TN863039,S K A Dairy,2026-08-06,BC,7190.08,7395.0000,4.100,8.350,303.1950,617.4825,,
4401,1519,2437,19,TN863039,S K A Dairy,2026-08-06,FC,6120.56,6295.0000,4.000,8.330,251.8000,524.3735,,
4402,1519,2437,19,TN863039,S K A Dairy,2026-08-06,MC,7165.78,7370.0000,4.100,8.350,302.1700,615.3950,,
4436,1520,2438,20,TN28BB2353,S K A Dairy,2026-08-06,BC,,,,,,,,
4434,1520,2438,20,TN28BB2353,S K A Dairy,2026-08-06,FC,18060.28,18575.0000,4.000,8.330,743.0000,1547.2975,5,FCBC SINGAL WIGHT
4435,1520,2438,20,TN28BB2353,S K A Dairy,2026-08-06,MC,,,,,,,,
4445,1521,2439,21,TN52P3684,S K A Dairy,2026-08-06,BC,9922.22,10205.0000,4.000,8.330,408.2000,850.0765,5,
4443,1521,2439,21,TN52P3684,S K A Dairy,2026-08-06,FC,9256.20,9520.0000,4.000,8.080,380.8000,769.2160,5,
4444,1521,2439,21,TN52P3684,S K A Dairy,2026-08-06,MC,,,,,,,,
4430,1522,2440,22,TN86A9787,Balaji Dairy,2026-08-06,BC,9615.95,9890.0000,4.100,8.610,405.4900,851.5290,,
4428,1522,2440,22,TN86A9787,Balaji Dairy,2026-08-06,FC,10675.74,10980.0000,4.230,8.610,464.4540,945.3780,,
4429,1522,2440,22,TN86A9787,Balaji Dairy,2026-08-06,MC,,,,,,,,
4376,1524,2441,23,AP03TE9069,Balaji Dairy,2026-08-06,BC,3062.71,3150.0000,4.200,8.630,132.3000,271.8450,,
4374,1524,2441,23,AP03TE9069,Balaji Dairy,2026-08-06,FC,2984.93,3070.0000,4.320,8.730,132.6240,268.0110,,
4375,1524,2441,23,AP03TE9069,Balaji Dairy,2026-08-06,MC,2654.35,2730.0000,5.220,8.640,142.5060,235.8720,,
4442,1523,2442,24,AP03TE9599,Bathalapalli ,2026-08-06,BC,3101.60,3190.0000,4.000,8.200,127.6000,261.5800,,
4440,1523,2442,24,AP03TE9599,Bathalapalli ,2026-08-06,FC,3179.39,3270.0000,4.000,8.200,130.8000,268.1400,,
4441,1523,2442,24,AP03TE9599,Bathalapalli ,2026-08-06,MC,1720.95,1770.0000,3.900,8.180,69.0300,144.7860,,
4439,1531,2443,25,TN13H2455,Bathalapalli ,2026-08-06,BC,10034.03,10320.0020,4.300,8.260,443.7601,852.4322,,
4437,1531,2443,25,TN13H2455,Bathalapalli ,2026-08-06,FC,9013.13,9270.0000,4.100,8.100,380.0700,750.8700,,
4438,1531,2443,25,TN13H2455,Bathalapalli ,2026-08-06,MC,,,,,,,,
4433,1532,2444,26,AP26TF3569,Balaji Dairy,2026-08-06,BC,14701.02,15120.0020,4.340,8.290,656.2081,1253.4482,,
4431,1532,2444,26,AP26TF3569,Balaji Dairy,2026-08-06,FC,14944.09,15370.0000,4.320,8.280,663.9840,1272.6360,,
4432,1532,2444,26,AP26TF3569,Balaji Dairy,2026-08-06,MC,,,,,,,,
4448,1494,2445,27,TN34AH5181,ARVAIS Dairy(HYD),2026-08-06,BC,,,,,,,,
4446,1494,2445,27,TN34AH5181,ARVAIS Dairy(HYD),2026-08-06,FC,18648.52,19180.0000,4.400,8.410,843.9200,1613.0380,,
4447,1494,2445,27,TN34AH5181,ARVAIS Dairy(HYD),2026-08-06,MC,,,,,,,,
4337,1529,2446,28,AP39UX5014,Balaji Dairy,2026-08-06,BC,14175.98,14580.0000,4.080,8.249,594.8640,1202.7042,,
4335,1529,2446,28,AP39UX5014,Balaji Dairy,2026-08-06,FC,12143.90,12490.0000,4.170,8.140,520.8330,1016.6860,,
4336,1529,2446,28,AP39UX5014,Balaji Dairy,2026-08-06,MC,,,,,,,,
4418,1530,2447,29,AP39TF3392,S K A Dairy,2026-08-06,BC,,,,,,,,
4416,1530,2447,29,AP39TF3392,S K A Dairy,2026-08-06,FC,30029.17,30885.0000,3.800,8.160,1173.6300,2520.2160,,
4417,1530,2447,29,AP39TF3392,S K A Dairy,2026-08-06,MC,,,,,,,,
4409,1533,2448,30,AP03TE5699,S K A Dairy,2026-08-06,BC,,,,,,,,
4407,1533,2448,30,AP03TE5699,S K A Dairy,2026-08-06,FC,24190.57,24880.0000,3.800,8.160,945.4400,2030.2080,,
4408,1533,2448,30,AP03TE5699,S K A Dairy,2026-08-06,MC,,,,,,,,
4427,1525,2449,31,TN86B1591,S K A Dairy,2026-08-06,BC,,,,,,,,
4425,1525,2449,31,TN86B1591,S K A Dairy,2026-08-06,FC,19436.07,19990.0000,3.800,8.160,759.6200,1631.1840,,
4426,1525,2449,31,TN86B1591,S K A Dairy,2026-08-06,MC,,,,,,,,
4397,1526,2450,32,AP02TC1483,Bathalapalli ,2026-08-06,BC,5046.18,5190.0000,4.000,8.080,207.6000,419.3520,,
4395,1526,2450,32,AP02TC1483,Bathalapalli ,2026-08-06,FC,1565.39,1610.0000,6.600,8.790,106.2600,141.5190,,
4396,1526,2450,32,AP02TC1483,Bathalapalli ,2026-08-06,MC,4628.10,4760.0010,4.000,8.200,190.4000,390.3201,,
4340,1528,2451,33,AP39TD1229,Balaji Dairy,2026-08-06,BC,15060.77,15490.0000,4.060,8.200,628.8940,1270.1800,,
4338,1528,2451,33,AP39TD1229,Balaji Dairy,2026-08-06,FC,11978.61,12320.0000,4.040,8.180,497.7280,1007.7760,,
4339,1528,2451,33,AP39TD1229,Balaji Dairy,2026-08-06,MC,,,,,,,,
4328,1534,2452,34,TN24AB6599,Balaji Dairy,2026-08-06,BC,8342.25,8580.0000,4.070,8.280,349.2060,710.4240,,
4326,1534,2452,34,TN24AB6599,Balaji Dairy,2026-08-06,FC,6426.84,6610.0000,4.020,8.180,265.7220,540.6980,,
4327,1534,2452,34,TN24AB6599,Balaji Dairy,2026-08-06,MC,,,,,,,,
4289,1540,2453,35,TN28BZ3247,S K A Dairy,2026-08-06,BC,10559.07,10860.0035,3.800,8.030,412.6801,872.0583,,
4287,1540,2453,35,TN28BZ3247,S K A Dairy,2026-08-06,FC,7204.67,7410.0031,3.700,8.010,274.1701,593.5412,,
4288,1540,2453,35,TN28BZ3247,S K A Dairy,2026-08-06,MC,,,,,,,,
4205,1498,2454,36,SALE TANKER,Milma Plant,2026-08-05,BC,,,,,,,,
4203,1498,2454,36,SALE TANKER,Milma Plant,2026-08-05,FC,22557.12,23199.9979,4.000,8.450,927.9999,1960.3998,,
4204,1498,2454,36,SALE TANKER,Milma Plant,2026-08-05,MC,,,,,,,,
4199,1496,2455,37,SALE TANKER,Milma Plant,2026-08-05,BC,,,,,,,,
4197,1496,2455,37,SALE TANKER,Milma Plant,2026-08-05,FC,22109.87,22740.0013,4.000,8.330,909.6001,1894.2421,,
4198,1496,2455,37,SALE TANKER,Milma Plant,2026-08-05,MC,,,,,,,,
4202,1497,2456,38,SALE TANKER,Milma Plant,2026-08-05,BC,,,,,,,,
4200,1497,2456,38,SALE TANKER,Milma Plant,2026-08-05,FC,14963.54,15390.0009,3.900,8.300,600.2100,1277.3701,,
4201,1497,2456,38,SALE TANKER,Milma Plant,2026-08-05,MC,,,,,,,,
4400,1499,2457,39,TA10UB8643,NARMUL,2026-08-06,BC,,,,,,,,
4398,1499,2457,39,TA10UB8643,NARMUL,2026-08-06,FC,2177.93,2240.0000,4.600,8.330,103.0400,186.5920,,
4399,1499,2457,39,TA10UB8643,NARMUL,2026-08-06,MC,,,,,,,,
4385,1500,2458,40,TS07UL3304,ARVAIS Dairy(HYD),2026-08-06,BC,7263.00,7470.0000,4.400,8.410,328.6800,628.2270,4.0,
4383,1500,2458,40,TS07UL3304,ARVAIS Dairy(HYD),2026-08-06,FC,5367.04,5520.0000,4.200,8.370,231.8400,462.0240,4.0,
4384,1500,2458,40,TS07UL3304,ARVAIS Dairy(HYD),2026-08-06,MC,,,,,,,,
4346,1527,2459,41,TN36AU2208,Balaji Dairy,2026-08-06,BC,9995.14,10280.0000,3.800,8.130,390.6400,835.7640,,
4344,1527,2459,41,TN36AU2208,Balaji Dairy,2026-08-06,FC,8750.61,9000.0000,4.040,8.080,363.6000,727.2000,,
4345,1527,2459,41,TN36AU2208,Balaji Dairy,2026-08-06,MC,,,,,,,,
4470,1535,2461,42,AP07TJ2180,Balaji Dairy,2026-08-06,BC,8983.96,9240.0029,3.980,8.190,367.7521,756.7562,,
4471,1535,2461,42,AP07TJ2180,Balaji Dairy,2026-08-06,FC,8828.39,9079.9991,4.110,8.150,373.1880,740.0199,,
4472,1535,2461,42,AP07TJ2180,Balaji Dairy,2026-08-06,MC,,,,,,,,
4298,1536,2462,43,AP07TF2421,Balaji Dairy,2026-08-06,BC,10102.09,10390.0000,3.800,8.240,394.8200,856.1360,,
4296,1536,2462,43,AP07TF2421,Balaji Dairy,2026-08-06,FC,7301.90,7510.0000,4.250,8.170,319.1750,613.5670,,
4297,1536,2462,43,AP07TF2421,Balaji Dairy,2026-08-06,MC,,,,,,,,
4373,1537,2463,44,AP03TE2079,Balaji Dairy,2026-08-06,BC,10325.72,10620.0000,3.730,8.060,396.1260,855.9720,,
4371,1537,2463,44,AP03TE2079,Balaji Dairy,2026-08-06,FC,9450.66,9720.0000,3.870,8.120,376.1640,789.2640,,
4372,1537,2463,44,AP03TE2079,Balaji Dairy,2026-08-06,MC,,,,,,,,
4386,1538,2464,45,AP03TE6599,Balaji Dairy,2026-08-06,BC,6990.76,7189.9967,4.080,8.230,293.3519,591.7367,,
4387,1538,2464,45,AP03TE6599,Balaji Dairy,2026-08-06,FC,6961.59,7159.9953,4.170,8.350,298.5718,597.8596,,
4388,1538,2464,45,AP03TE6599,Balaji Dairy,2026-08-06,MC,6815.75,7009.9989,4.150,8.360,290.9150,586.0359,,
4412,1539,2465,46,TN24BC6019,S K A Dairy,2026-08-06,BC,,,,,,,,
